customer_id,customer_name,city,state,annual_income,signup_date,loyalty_status,days_since_signup,days_since_last_purchase,transaction_id,transaction_date,store_id,store_type,payment_method,total_items,total_sales_per_transaction,total_profit_per_transaction,total_cost,product_id,product_name,category,unit_price,quantity,satisfaction_score,store_sales,store_profit,daily_footfall,purchase_frequency,total_items_bought,cumulative_spending,cumulative_cost,average_order_value
CUST00693,Indali Lad,Mangan,Sikkim,935516,10-01-2020,At Risk,1871,716,TRANS00101,25-03-2021,STORE0009,Online,UPI,3,7500,1650,5850,PROD0011,Levi’s Men’s Jeans,Clothing,2500,3,5,193860,32545,184,7,18,90640,72998,12948.57
CUST00379,Gunbir Jha,Dhanbad,Jharkhand,935516,20-12-2022,At Risk,796,488,TRANS01663,18-03-2022,STORE0009,Online,Cash,5,15000,3000,12000,PROD0033,Barbie Dreamhouse,Toys,3000,5,4,160500,26130,184,4,10,100100,79950,25025
CUST00187,Wahab Ramanathan,Kolkata,West Bengal,935516,20-12-2021,Regular,1161,54,TRANS00669,28-03-2023,STORE0009,Online,UPI,5,2000,560,1440,PROD0024,Himalaya Face Wash,Beauty,400,5,5,93200,18496,184,5,17,405600,334520,81120
CUST01160,Rachita Narayanan,Bhagalpur,Bihar,556206,12-06-2020,At Risk,1717,202,TRANS03475,23-04-2024,STORE0009,Online,UPI,5,10000,2500,7500,PROD0022,Forest Essentials Cream,Beauty,2000,5,5,297600,51470,184,7,27,122400,99188,17485.71
CUST01408,Abhimanyu Pingle,Berhampur,Odisha,556206,25-06-2023,Regular,609,73,TRANS05417,29-03-2021,STORE0009,Online,Debit Card,5,2500,750,1750,PROD0021,Lakmé Foundation,Beauty,500,5,5,193860,32545,184,9,25,135700,111250,15077.78
CUST00736,Hemal Dutta,Jaipur,Rajasthan,556206,11-11-2024,New,104,94,TRANS08913,28-04-2022,STORE0009,Online,UPI,1,2500,625,1875,PROD0003,boAt Rockerz Headphones,Electronics,2500,1,5,410500,71665,184,6,19,386640,322493,64440
CUST00783,Sanya Sura,Tiruchirappalli,Tamil Nadu,556206,09-06-2021,At Risk,1355,466,TRANS03427,27-07-2022,STORE0009,Online,Credit Card,2,70000,12600,57400,PROD0017,Pepperfry Dining Set,Furniture,35000,2,3,689000,118800,184,8,21,424000,352385,53000
CUST01246,Tanvi Chokshi,Haridwar,Uttarakhand,556206,26-04-2021,At Risk,1399,333,TRANS06651,17-01-2022,STORE0009,Online,Debit Card,5,7500,1650,5850,PROD0035,Funskool Puzzle,Toys,1500,5,4,365900,63070,184,3,11,25700,20360,8566.67
CUST00240,Gauri Saraf,Patiala,Punjab,935516,25-07-2020,Regular,1674,8,TRANS02802,04-01-2023,STORE0009,Online,UPI,3,210,63,147,PROD0007,Tata Tea Gold 250g,Groceries,70,3,4,314710,56373,184,25,71,1746310,1439979,69852.4
CUST00840,Yadavi Tak,Srinagar,Jammu and Kashmir,556206,07-12-2020,At Risk,1539,338,TRANS00480,23-05-2022,STORE0009,Online,Cash,3,1200,336,864,PROD0024,Himalaya Face Wash,Beauty,400,3,2,26290,5867.5,184,5,19,314700,257264,62940
CUST01468,Waida Sarma,Karimnagar,Telangana,5996288,07-06-2019,At Risk,2088,187,TRANS06242,27-06-2024,STORE0009,Online,UPI,2,8600,1720,6880,PROD0012,Manyavar Kurta Set,Clothing,4300,2,4,305460,55951,184,7,32,234560,189400,33508.57
CUST00843,Jacob Rout,Kota,Rajasthan,935516,19-12-2018,At Risk,2258,814,TRANS04287,09-10-2022,STORE0009,Online,Credit Card,3,7500,1650,5850,PROD0011,Levi’s Men’s Jeans,Clothing,2500,3,4,62000,12075,184,3,10,16600,12595,5533.33
CUST00012,Warhi Kara,Tura,Meghalaya,5996288,11-11-2021,Regular,1200,47,TRANS06994,07-04-2021,STORE0009,Online,Cash,5,125000,18750,106250,PROD0028,Bajaj Water Heater,Appliances,25000,5,3,263000,44420,184,8,44,226700,186910,28337.5
CUST01383,Lakshmi Dutta,Kota,Rajasthan,935516,18-09-2019,At Risk,1985,514,TRANS03793,05-08-2023,STORE0009,Online,UPI,3,24000,4800,19200,PROD0015,Biba Salwar Suit,Clothing,8000,3,4,466500,86025,184,3,11,130000,108300,43333.33
CUST00396,Vaishnavi Chander,Solan,Himachal Pradesh,935516,07-12-2021,At Risk,1174,508,TRANS03772,20-04-2023,STORE0009,Online,Credit Card,4,6400,1600,4800,PROD0013,H&M Cotton Shirt,Clothing,1600,4,4,22400,4800,184,7,22,294500,244877,42071.43
CUST00635,Prisha Dani,Ahmedabad,Gujarat,5996288,05-01-2018,Regular,2606,70,TRANS06365,22-10-2024,STORE0009,Online,UPI,3,2400,480,1920,PROD0010,Amul Cheese 1kg,Groceries,800,3,5,139400,25290,184,6,33,391800,326990,65300
CUST00481,Sathvik Shanker,Thiruvananthapuram,Kerala,935516,16-06-2018,Regular,2444,7,TRANS03690,02-10-2023,STORE0009,Online,UPI,4,4000,1000,3000,PROD0032,Lego City Set,Toys,1000,4,5,26000,6000,184,23,69,827800,687422,35991.3
CUST01249,Shivani Solanki,Nainital,Uttarakhand,556206,28-09-2018,At Risk,2340,1114,TRANS01711,29-10-2021,STORE0009,Online,Credit Card,5,65000,10400,54600,PROD0020,IKEA Bookshelf,Furniture,13000,5,5,467710,80668,184,2,6,100000,83300,50000
CUST00278,Kashvi Anne,Dimapur,Nagaland,556206,25-04-2018,Regular,2496,73,TRANS02864,23-11-2022,STORE0009,Online,Cash,1,200,70,130,PROD0023,Nykaa Nail Polish,Beauty,200,1,2,669200,109285,184,5,16,237700,200980,47540
CUST01408,Abhimanyu Pingle,Berhampur,Odisha,556206,25-06-2023,Regular,609,73,TRANS09132,06-12-2022,STORE0009,Online,Cash,3,1200,360,840,PROD0031,Hot Wheels Track Set,Toys,400,3,3,64050,10835,184,9,25,135700,111250,15077.78
CUST00890,Zashil Sangha,Sambalpur,Odisha,5996288,12-12-2021,At Risk,1169,481,TRANS04257,07-09-2023,STORE0009,Online,Cash,6,2400,672,1728,PROD0024,Himalaya Face Wash,Beauty,400,6,4,106200,21411,184,4,16,70800,56016,17700
CUST01248,Yash Gola,Howrah,West Bengal,935516,27-12-2022,Regular,789,145,TRANS08276,28-08-2022,STORE0009,Online,UPI,2,1000,300,700,PROD0021,Lakmé Foundation,Beauty,500,2,5,38100,7810,184,6,12,55200,44230,9200
CUST01082,Yoshita Mand,Faridabad,Haryana,556206,27-04-2021,Regular,1398,4,TRANS08444,04-11-2024,STORE0009,Online,UPI,1,2000,500,1500,PROD0022,Forest Essentials Cream,Beauty,2000,1,4,78400,14772,184,3,6,14500,11100,4833.33
CUST01060,Advik Doctor,Bishnupur,Manipur,935516,20-08-2022,At Risk,918,431,TRANS03830,25-02-2023,STORE0009,Online,Cash,5,120000,18000,102000,PROD0016,Godrej Interio Sofa,Furniture,24000,5,2,646100,118051,184,5,14,125800,106230,25160
CUST00175,Falan Rau,Agra,Uttar Pradesh,935516,18-04-2024,Regular,311,157,TRANS07628,14-01-2024,STORE0009,Online,UPI,4,6400,1600,4800,PROD0013,H&M Cotton Shirt,Clothing,1600,4,5,80200,15440,184,5,19,31200,23920,6240
CUST00453,Chandresh Badami,Aurangabad,Maharashtra,935516,07-01-2020,Regular,1874,27,TRANS01616,21-11-2022,STORE0009,Online,Cash,4,32000,6400,25600,PROD0015,Biba Salwar Suit,Clothing,8000,4,3,669200,109285,184,10,29,157200,128158,15720
CUST00699,Sneha Gopal,Jabalpur,Madhya Pradesh,935516,09-05-2021,VIP,1386,114,TRANS08243,08-09-2024,STORE0009,Online,UPI,5,200000,30000,170000,PROD0001,"Samsung LED TV 40""",Electronics,40000,5,5,670500,113760,184,3,12,219000,185000,73000
CUST01119,Gunbir Puri,Cuttack,Odisha,6130613,13-01-2024,At Risk,407,364,TRANS05961,09-02-2023,STORE0009,Online,Credit Card,7,2800,840,1960,PROD0031,Hot Wheels Track Set,Toys,400,7,4,646100,118051,184,5,28,113800,91060,22760
CUST01380,Akshay Sodhi,Tirupati,Andhra Pradesh,556206,16-08-2023,At Risk,557,268,TRANS05589,19-03-2021,STORE0009,Online,Cash,2,60,21,39,PROD0008,Maggi Noodles 280g,Groceries,30,2,2,193860,32545,184,6,14,24560,19064,4093.33
CUST01483,Aahana Shenoy,Jorhat,Assam,935516,19-07-2019,Regular,2046,14,TRANS00302,22-05-2022,STORE0009,Online,Credit Card,1,2500,550,1950,PROD0011,Levi’s Men’s Jeans,Clothing,2500,1,3,26290,5867.5,184,8,18,198100,163982,24762.5
CUST00954,Nathan Dey,Varanasi,Uttar Pradesh,935516,03-04-2021,At Risk,1422,253,TRANS09116,22-04-2024,STORE0009,Online,UPI,2,8000,1600,6400,PROD0026,Philips Air Fryer,Appliances,4000,2,5,297600,51470,184,8,26,227200,184930,28400
CUST01276,Bakhshi Nazareth,Bhopal,Madhya Pradesh,556206,04-04-2019,At Risk,2152,190,TRANS04211,29-03-2024,STORE0009,Online,UPI,5,150,52.5,97.5,PROD0008,Maggi Noodles 280g,Groceries,30,5,5,476450,81147.5,184,10,26,42120,32187.5,4212
CUST00138,Saumya Bava,Khammam,Telangana,935516,07-09-2024,Regular,169,39,TRANS03870,14-06-2024,STORE0009,Online,UPI,4,8000,2000,6000,PROD0022,Forest Essentials Cream,Beauty,2000,4,5,305460,55951,184,5,16,30840,24452,6168
CUST00033,Bhavna Dave,Champhai,Mizoram,5996288,18-06-2021,At Risk,1346,244,TRANS05155,30-05-2022,STORE0009,Online,Debit Card,3,7500,1650,5850,PROD0011,Levi’s Men’s Jeans,Clothing,2500,3,4,26290,5867.5,184,4,18,51500,40125,12875
CUST01190,Yadavi Padmanabhan,Cuttack,Odisha,935516,18-08-2024,Regular,189,105,TRANS08131,22-05-2024,STORE0009,Online,Debit Card,5,150,52.5,97.5,PROD0008,Maggi Noodles 280g,Groceries,30,5,4,157650,27952.5,184,9,37,69270,54135.5,7696.67
CUST00599,Jacob Bhandari,Vijayawada,Andhra Pradesh,935516,10-09-2021,At Risk,1262,699,TRANS02478,12-06-2021,STORE0009,Online,Cash,2,5000,1250,3750,PROD0030,Prestige Induction,Appliances,2500,2,2,162400,33997,184,6,12,101000,84478,16833.33
CUST00447,Amol Ray,Tiruchirappalli,Tamil Nadu,5996288,24-07-2022,Regular,945,2,TRANS01755,11-05-2024,STORE0009,Online,Cash,5,10000,2500,7500,PROD0022,Forest Essentials Cream,Beauty,2000,5,4,157650,27952.5,184,7,39,648360,534774,92622.86
CUST00601,Abha Venkatesh,Jorhat,Assam,556206,15-10-2021,Regular,1227,123,TRANS07468,11-05-2021,STORE0009,Online,Cash,4,16000,3200,12800,PROD0026,Philips Air Fryer,Appliances,4000,4,4,76900,14210,184,7,20,95900,78343,13700
CUST01360,Saksham Kanda,Mokokchung,Nagaland,935516,25-03-2020,Regular,1796,21,TRANS03502,11-01-2021,STORE0009,Online,Cash,4,17200,3440,13760,PROD0012,Manyavar Kurta Set,Clothing,4300,4,3,195200,39300,184,7,22,94490,74364.5,13498.57
CUST00217,Nisha Dhar,Mokokchung,Nagaland,935516,13-05-2020,Regular,1747,51,TRANS06982,30-08-2021,STORE0009,Online,Cash,1,400,112,288,PROD0024,Himalaya Face Wash,Beauty,400,1,2,475900,83832,184,10,30,348000,286308,34800
CUST00313,Siya Varma,Ambala,Haryana,556206,04-09-2020,Regular,1633,98,TRANS07644,06-02-2021,STORE0009,Online,Cash,4,6000,1320,4680,PROD0035,Funskool Puzzle,Toys,1500,4,2,269500,48895,184,4,12,28700,22974,7175
CUST00178,Veda Sabharwal,Jabalpur,Madhya Pradesh,556206,20-08-2023,VIP,553,122,TRANS07774,31-08-2024,STORE0009,Online,Cash,5,1000,350,650,PROD0023,Nykaa Nail Polish,Beauty,200,5,2,230500,46010,184,7,28,221020,178140,31574.29
CUST00991,Rachit Bhargava,Indore,Madhya Pradesh,5996288,16-01-2020,At Risk,1865,907,TRANS04678,24-11-2021,STORE0009,Online,Debit Card,4,100000,15000,85000,PROD0028,Bajaj Water Heater,Appliances,25000,4,4,515900,91542,184,5,19,348000,289000,69600
CUST00541,Bachittar Lal,Prayagraj,Uttar Pradesh,556206,15-02-2021,Regular,1469,18,TRANS06731,14-03-2021,STORE0009,Online,UPI,5,15000,3300,11700,PROD0029,Havells Mixer Grinder,Appliances,3000,5,5,193860,32545,184,29,88,1525580,1249991,52606.21
CUST00268,Bhavika Badal,Leh,Ladakh,556206,21-12-2023,At Risk,430,280,TRANS01174,30-07-2022,STORE0009,Online,UPI,2,2000,500,1500,PROD0032,Lego City Set,Toys,1000,2,5,689000,118800,184,9,29,223350,187721,24816.67
CUST01446,Priya Soni,Agra,Uttar Pradesh,935516,12-05-2019,Regular,2114,22,TRANS07026,16-03-2024,STORE0009,Online,Debit Card,5,12500,3125,9375,PROD0003,boAt Rockerz Headphones,Electronics,2500,5,4,476450,81147.5,184,26,94,1425190,1174578.5,54815
CUST00833,Reyansh Singh,Lunglei,Mizoram,935516,22-07-2024,Regular,216,25,TRANS02968,11-11-2022,STORE0009,Online,Debit Card,3,2400,480,1920,PROD0010,Amul Cheese 1kg,Groceries,800,3,4,669200,109285,184,9,23,478600,393255,53177.78
CUST00449,Umang Bail,Haridwar,Uttarakhand,556206,10-09-2022,At Risk,897,560,TRANS06383,03-11-2022,STORE0009,Online,Debit Card,3,6000,1500,4500,PROD0022,Forest Essentials Cream,Beauty,2000,3,3,669200,109285,184,3,8,102030,86119.5,34010
CUST00121,Darpan Chauhan,Khammam,Telangana,935516,02-03-2020,Regular,1819,22,TRANS08899,31-08-2024,STORE0009,Online,UPI,5,27500,5500,22000,PROD0018,Nilkamal Chair Set,Furniture,5500,5,4,230500,46010,184,31,99,1627980,1342899.5,52515.48
CUST00312,Anjali Pillai,Rajkot,Gujarat,935516,24-02-2018,Regular,2556,53,TRANS08504,20-02-2023,STORE0009,Online,Cash,2,6000,1320,4680,PROD0029,Havells Mixer Grinder,Appliances,3000,2,3,646100,118051,184,5,14,158310,131139,31662
CUST00226,Nitesh Din,Sambalpur,Odisha,935516,22-11-2022,VIP,824,112,TRANS05922,23-04-2024,STORE0009,Online,UPI,2,8600,1720,6880,PROD0012,Manyavar Kurta Set,Clothing,4300,2,5,297600,51470,184,8,21,294700,249450,36837.5
CUST00504,Raghav Bose,Bhubaneswar,Odisha,5996288,09-05-2019,VIP,2117,161,TRANS09441,03-08-2023,STORE0009,Online,UPI,6,210000,37800,172200,PROD0017,Pepperfry Dining Set,Furniture,35000,6,5,466500,86025,184,7,37,468900,383490,66985.71
CUST01016,Wishi Gaba,Panipat,Haryana,935516,23-08-2022,VIP,915,125,TRANS01288,28-08-2024,STORE0009,Online,Debit Card,2,5000,1250,3750,PROD0030,Prestige Induction,Appliances,2500,2,4,230500,46010,184,6,23,162100,134780,27016.67
CUST00254,Rachit Subramanian,Nagpur,Maharashtra,5996288,04-04-2020,Regular,1786,23,TRANS06411,09-11-2023,STORE0009,Online,Credit Card,2,54000,10800,43200,PROD0002,"Mi Smart TV 32""",Electronics,27000,2,5,387610,64651,184,16,76,944800,790065,59050
CUST01039,Naveen Munshi,Vasco da Gama,Goa,556206,25-12-2020,At Risk,1521,659,TRANS04228,04-09-2021,STORE0009,Online,Cash,4,52000,8320,43680,PROD0020,IKEA Bookshelf,Furniture,13000,4,3,206600,34270,184,5,21,175710,146502,35142
CUST01394,Priya Bhagat,Rohtak,Haryana,5996288,05-07-2019,Regular,2060,54,TRANS01715,01-04-2021,STORE0009,Online,Debit Card,5,25000,5500,19500,PROD0005,JBL Bluetooth Speaker,Electronics,5000,5,5,263000,44420,184,29,136,2200400,1805276,75875.86
CUST00854,Nikita Dubey,Bathinda,Punjab,935516,26-04-2020,At Risk,1764,707,TRANS09508,07-06-2022,STORE0009,Online,Cash,5,350,105,245,PROD0007,Tata Tea Gold 250g,Groceries,70,5,3,145920,23701,184,5,16,73050,60159,14610
CUST01404,Yashoda Bhalla,Kanpur,Uttar Pradesh,935516,13-01-2024,At Risk,407,299,TRANS01009,02-12-2021,STORE0009,Online,Cash,1,1000,250,750,PROD0032,Lego City Set,Toys,1000,1,3,255000,48870,184,3,6,2900,2135,966.67
CUST01105,Omisha Sharma,Nizamabad,Telangana,935516,26-11-2020,Regular,1550,122,TRANS09546,09-09-2023,STORE0009,Online,UPI,1,5000,1100,3900,PROD0005,JBL Bluetooth Speaker,Electronics,5000,1,4,106200,21411,184,6,12,74000,60310,12333.33
CUST00393,Rayaan Kashyap,Ranchi,Jharkhand,935516,11-05-2019,At Risk,2115,298,TRANS07032,17-12-2022,STORE0009,Online,Cash,2,1000,300,700,PROD0021,Lakmé Foundation,Beauty,500,2,3,64050,10835,184,5,15,16150,12692.5,3230
CUST00677,Jagvi Randhawa,Warangal,Telangana,935516,17-08-2019,Regular,2017,22,TRANS09070,10-05-2023,STORE0009,Online,UPI,5,12500,2750,9750,PROD0011,Levi’s Men’s Jeans,Clothing,2500,5,5,34500,7646,184,4,8,25530,20229.5,6382.5
CUST01270,Ira Bhargava,Ujjain,Madhya Pradesh,556206,14-02-2021,Regular,1470,13,TRANS06951,23-02-2022,STORE0009,Online,Credit Card,1,70,21,49,PROD0007,Tata Tea Gold 250g,Groceries,70,1,3,16670,3741,184,25,81,1382770,1136688,55310.8
CUST00710,Libni Badami,Purnia,Bihar,935516,11-01-2024,At Risk,409,324,TRANS07728,08-08-2021,STORE0009,Online,Cash,4,26000,4680,21320,PROD0014,Raymond Suit,Clothing,6500,4,2,475900,83832,184,5,15,101500,82225,20300
CUST01105,Omisha Sharma,Nizamabad,Telangana,935516,26-11-2020,Regular,1550,122,TRANS09039,01-08-2024,STORE0009,Online,UPI,2,26000,4160,21840,PROD0020,IKEA Bookshelf,Furniture,13000,2,5,230500,46010,184,6,12,74000,60310,12333.33
CUST00695,Chasmum Hayer,Lucknow,Uttar Pradesh,556206,17-03-2019,VIP,2170,170,TRANS02128,05-05-2024,STORE0009,Online,UPI,3,15000,3300,11700,PROD0005,JBL Bluetooth Speaker,Electronics,5000,3,4,157650,27952.5,184,25,77,1290030,1084454.5,51601.2
CUST00620,Ronith Vohra,Manali,Himachal Pradesh,935516,13-10-2023,Regular,499,38,TRANS08388,10-02-2021,STORE0010,Physical,Debit Card,5,12500,2750,9750,PROD0011,Levi’s Men’s Jeans,Clothing,2500,5,2,20500,4350,409,31,95,1188850,968942.5,38350
CUST01154,Michael Dhar,Manali,Himachal Pradesh,5996288,22-01-2018,Regular,2589,0,TRANS09529,25-01-2024,STORE0010,Physical,Credit Card,3,15000,3300,11700,PROD0005,JBL Bluetooth Speaker,Electronics,5000,3,3,111000,17700,409,25,129,2179640,1798533,87185.6
CUST01154,Michael Dhar,Manali,Himachal Pradesh,5996288,22-01-2018,Regular,2589,0,TRANS01555,14-03-2021,STORE0010,Physical,Debit Card,6,120000,20400,99600,PROD0019,Urban Ladder Bed,Furniture,20000,6,3,120000,20400,409,25,129,2179640,1798533,87185.6
CUST01154,Michael Dhar,Manali,Himachal Pradesh,5996288,22-01-2018,Regular,2589,0,TRANS03754,03-07-2024,STORE0010,Physical,UPI,5,32500,5850,26650,PROD0014,Raymond Suit,Clothing,6500,5,4,152500,26250,409,25,129,2179640,1798533,87185.6
CUST00620,Ronith Vohra,Manali,Himachal Pradesh,935516,13-10-2023,Regular,499,38,TRANS08039,28-06-2023,STORE0010,Physical,UPI,3,60000,10200,49800,PROD0019,Urban Ladder Bed,Furniture,20000,3,5,108000,17400,409,31,95,1188850,968942.5,38350
CUST01154,Michael Dhar,Manali,Himachal Pradesh,5996288,22-01-2018,Regular,2589,0,TRANS08969,08-10-2024,STORE0010,Physical,UPI,6,39000,7020,31980,PROD0014,Raymond Suit,Clothing,6500,6,5,43500,8010,409,25,129,2179640,1798533,87185.6
CUST00620,Ronith Vohra,Manali,Himachal Pradesh,935516,13-10-2023,Regular,499,38,TRANS04814,27-11-2022,STORE0010,Physical,Cash,5,175000,31500,143500,PROD0017,Pepperfry Dining Set,Furniture,35000,5,2,187500,34625,409,31,95,1188850,968942.5,38350
CUST01154,Michael Dhar,Manali,Himachal Pradesh,5996288,22-01-2018,Regular,2589,0,TRANS08746,10-01-2024,STORE0010,Physical,UPI,4,96000,14400,81600,PROD0016,Godrej Interio Sofa,Furniture,24000,4,3,111000,17700,409,25,129,2179640,1798533,87185.6
CUST01154,Michael Dhar,Manali,Himachal Pradesh,5996288,22-01-2018,Regular,2589,0,TRANS03470,23-09-2021,STORE0010,Physical,Debit Card,6,30000,6600,23400,PROD0005,JBL Bluetooth Speaker,Electronics,5000,6,2,32400,7272,409,25,129,2179640,1798533,87185.6
CUST00620,Ronith Vohra,Manali,Himachal Pradesh,935516,13-10-2023,Regular,499,38,TRANS06493,18-05-2022,STORE0010,Physical,Cash,1,62000,11160,50840,PROD0004,"LG Smart TV 55""",Electronics,62000,1,3,62000,11160,409,31,95,1188850,968942.5,38350
CUST00620,Ronith Vohra,Manali,Himachal Pradesh,935516,13-10-2023,Regular,499,38,TRANS02413,20-06-2024,STORE0010,Physical,UPI,5,25000,5500,19500,PROD0005,JBL Bluetooth Speaker,Electronics,5000,5,4,25000,5500,409,31,95,1188850,968942.5,38350
CUST01154,Michael Dhar,Manali,Himachal Pradesh,5996288,22-01-2018,Regular,2589,0,TRANS03748,17-10-2021,STORE0010,Physical,Credit Card,6,144000,21600,122400,PROD0016,Godrej Interio Sofa,Furniture,24000,6,3,144000,21600,409,25,129,2179640,1798533,87185.6
CUST01154,Michael Dhar,Manali,Himachal Pradesh,5996288,22-01-2018,Regular,2589,0,TRANS05610,27-07-2024,STORE0010,Physical,UPI,6,120000,20400,99600,PROD0019,Urban Ladder Bed,Furniture,20000,6,3,152500,26250,409,25,129,2179640,1798533,87185.6
CUST01154,Michael Dhar,Manali,Himachal Pradesh,5996288,22-01-2018,Regular,2589,0,TRANS06110,01-04-2022,STORE0010,Physical,Debit Card,5,20000,4000,16000,PROD0026,Philips Air Fryer,Appliances,4000,5,3,20000,4000,409,25,129,2179640,1798533,87185.6
CUST01154,Michael Dhar,Manali,Himachal Pradesh,5996288,22-01-2018,Regular,2589,0,TRANS00379,22-07-2022,STORE0010,Physical,UPI,2,5000,1100,3900,PROD0011,Levi’s Men’s Jeans,Clothing,2500,2,3,7500,1650,409,25,129,2179640,1798533,87185.6
CUST01154,Michael Dhar,Manali,Himachal Pradesh,5996288,22-01-2018,Regular,2589,0,TRANS04218,20-04-2024,STORE0010,Physical,UPI,8,280000,50400,229600,PROD0017,Pepperfry Dining Set,Furniture,35000,8,3,313000,57000,409,25,129,2179640,1798533,87185.6
CUST00620,Ronith Vohra,Manali,Himachal Pradesh,935516,13-10-2023,Regular,499,38,TRANS03025,05-07-2022,STORE0010,Physical,UPI,1,2500,550,1950,PROD0011,Levi’s Men’s Jeans,Clothing,2500,1,5,7500,1650,409,31,95,1188850,968942.5,38350
CUST00279,Laban Swamy,Manali,Himachal Pradesh,6130613,03-04-2020,Regular,1787,69,TRANS05042,20-06-2022,STORE0010,Physical,Cash,7,245000,44100,200900,PROD0017,Pepperfry Dining Set,Furniture,35000,7,2,245000,44100,409,7,37,448200,364580,64028.57
CUST01154,Michael Dhar,Manali,Himachal Pradesh,5996288,22-01-2018,Regular,2589,0,TRANS09296,08-04-2021,STORE0010,Physical,Cash,4,16000,3200,12800,PROD0026,Philips Air Fryer,Appliances,4000,4,3,16000,3200,409,25,129,2179640,1798533,87185.6
CUST00581,Mitesh Samra,Manali,Himachal Pradesh,556206,04-08-2021,At Risk,1299,637,TRANS07560,03-02-2023,STORE0010,Physical,UPI,3,6000,1500,4500,PROD0022,Forest Essentials Cream,Beauty,2000,3,3,6000,1500,409,6,16,34300,26666,5716.67
CUST00279,Laban Swamy,Manali,Himachal Pradesh,6130613,03-04-2020,Regular,1787,69,TRANS09904,05-04-2024,STORE0010,Physical,UPI,6,33000,6600,26400,PROD0018,Nilkamal Chair Set,Furniture,5500,6,3,313000,57000,409,7,37,448200,364580,64028.57
CUST00070,Bhavya Mannan,Manali,Himachal Pradesh,935516,24-09-2023,At Risk,518,513,TRANS01982,01-02-2021,STORE0010,Physical,UPI,1,8000,1600,6400,PROD0015,Biba Salwar Suit,Clothing,8000,1,3,20500,4350,409,2,5,9600,7520,4800
CUST01129,Yachana Oak,Manali,Himachal Pradesh,5996288,26-03-2023,Regular,700,52,TRANS08577,18-04-2023,STORE0010,Physical,UPI,6,48000,9600,38400,PROD0015,Biba Salwar Suit,Clothing,8000,6,4,48000,9600,409,6,28,386000,324550,64333.33
CUST00575,Nidra Sastry,Manali,Himachal Pradesh,556206,18-06-2021,Regular,1346,19,TRANS04051,12-12-2024,STORE0010,Physical,Debit Card,3,75000,11250,63750,PROD0028,Bajaj Water Heater,Appliances,25000,3,2,75000,11250,409,4,11,89500,75170,22375
CUST00053,Mason Kamdar,Manali,Himachal Pradesh,556206,22-06-2019,At Risk,2073,242,TRANS04569,30-08-2021,STORE0010,Physical,Cash,1,4000,800,3200,PROD0026,Philips Air Fryer,Appliances,4000,1,1,4000,800,409,6,20,76700,62005,12783.33
CUST00279,Laban Swamy,Manali,Himachal Pradesh,6130613,03-04-2020,Regular,1787,69,TRANS03693,20-09-2024,STORE0010,Physical,UPI,2,124000,22320,101680,PROD0004,"LG Smart TV 55""",Electronics,62000,2,5,124000,22320,409,7,37,448200,364580,64028.57
CUST00728,Jagrati Kota,Manali,Himachal Pradesh,935516,08-09-2023,At Risk,534,526,TRANS00643,12-07-2023,STORE0010,Physical,Wallet,1,1500,330,1170,PROD0025,Maybelline Lipstick,Beauty,1500,1,2,1500,330,409,1,1,1500,1170,1500
CUST00053,Mason Kamdar,Manali,Himachal Pradesh,556206,22-06-2019,At Risk,2073,242,TRANS06178,03-05-2024,STORE0010,Physical,UPI,2,1000,250,750,PROD0006,Aashirvaad Atta 10kg,Groceries,500,2,3,1000,250,409,6,20,76700,62005,12783.33
CUST00620,Ronith Vohra,Manali,Himachal Pradesh,935516,13-10-2023,Regular,499,38,TRANS04095,26-11-2022,STORE0010,Physical,UPI,5,12500,3125,9375,PROD0003,boAt Rockerz Headphones,Electronics,2500,5,4,187500,34625,409,31,95,1188850,968942.5,38350
CUST00053,Mason Kamdar,Manali,Himachal Pradesh,556206,22-06-2019,At Risk,2073,242,TRANS04692,30-11-2023,STORE0010,Physical,UPI,3,39000,6240,32760,PROD0020,IKEA Bookshelf,Furniture,13000,3,4,39000,6240,409,6,20,76700,62005,12783.33
